row ID,Common Filename,Parent folder,File extension,Well Position,TimePoint,FieldNumber,Green Probe,Red Probe,Far Red Probe,Green Probe Detect,Red Probe Detect,Far Red Probe Detect,CT Probe Color,Karyotype,NucleusID,CTID,Dimension 0 (Centroid),Dimension 1 (Centroid),Normalized Centriod DistanceMap,Center of Gravity in Dimension#0 (Center of Gravity),Center of Gravity in Dimension#1 (Center of Gravity),Normalized Center of Gravity DistanceMap,Size (Geometric Features 2D),Circularity (Geometric Features 2D),Convexity (Geometric Features 2D),Eccentricity (Geometric Features 2D),Main Elongation (Geometric Features 2D),Ferets Angle (Geometric Features 2D),Ferets Diameter (Geometric Features 2D),Major Axis (Geometric Features 2D),Minor Axis (Geometric Features 2D),Boundary Size (Geometric Features 2D),Boxivity (Geometric Features 2D),Roundness (Geometric Features 2D),Rugosity (Geometric Features 2D),Solidity (Geometric Features 2D),Minimum (Statistic Features),Maximum (Statistic Features),Mean (Statistic Features),Sum (Statistic Features),Skewness (Statistic Features),Median (Statistic Features),Kurtosis (Statistic Features),Standard Deviation (Statistic Features),Variance (Statistic Features),Sum Of Logs (Statistic Features),Sum Of Squares (Statistic Features),Sum Of Inverses (Statistic Features),Moment 1 About Mean (Statistic Features),Moment 2 About Mean (Statistic Features),Moment 3 About Mean (Statistic Features),Moment 4 About Mean (Statistic Features),Harmonic Mean (Statistic Features),Geometric Mean (Statistic Features),Minimum (Statistic Features) (CT Channel),Maximum (Statistic Features) (CT Channel),Mean (Statistic Features) (CT Channel),Sum (Statistic Features) (CT Channel),Skewness (Statistic Features) (CT Channel),Median (Statistic Features) (CT Channel),Kurtosis (Statistic Features) (CT Channel),Standard Deviation (Statistic Features) (CT Channel),Variance (Statistic Features) (CT Channel),Sum Of Logs (Statistic Features) (CT Channel),Sum Of Squares (Statistic Features) (CT Channel),Sum Of Inverses (Statistic Features) (CT Channel),Moment 1 About Mean (Statistic Features) (CT Channel),Moment 2 About Mean (Statistic Features) (CT Channel),Moment 3 About Mean (Statistic Features) (CT Channel),Moment 4 About Mean (Statistic Features) (CT Channel),Harmonic Mean (Statistic Features) (CT Channel),Geometric Mean (Statistic Features) (CT Channel),Size (Geometric Features 2D)_CT,Circularity (Geometric Features 2D)_CT,Convexity (Geometric Features 2D)_CT,Eccentricity (Geometric Features 2D)_CT,Main Elongation (Geometric Features 2D)_CT,Ferets Angle (Geometric Features 2D)_CT,Ferets Diameter (Geometric Features 2D)_CT,Major Axis (Geometric Features 2D)_CT,Minor Axis (Geometric Features 2D)_CT,Boundary Size (Geometric Features 2D)_CT,Boxivity (Geometric Features 2D)_CT,Roundness (Geometric Features 2D)_CT,Rugosity (Geometric Features 2D)_CT,Solidity (Geometric Features 2D)_CT,Minimum (Statistic Features)_CT,Maximum (Statistic Features)_CT,Mean (Statistic Features)_CT,Sum (Statistic Features)_CT,Skewness (Statistic Features)_CT,Median (Statistic Features)_CT,Kurtosis (Statistic Features)_CT,Standard Deviation (Statistic Features)_CT,Variance (Statistic Features)_CT,Sum Of Logs (Statistic Features)_CT,Sum Of Squares (Statistic Features)_CT,Sum Of Inverses (Statistic Features)_CT,Moment 1 About Mean (Statistic Features)_CT,Moment 2 About Mean (Statistic Features)_CT,Moment 3 About Mean (Statistic Features)_CT,Moment 4 About Mean (Statistic Features)_CT,Harmonic Mean (Statistic Features)_CT,Geometric Mean (Statistic Features)_CT,Maximum (Statistic Features)_AllCTs,Mean (Statistic Features)_AllCTs,Sum (Statistic Features)_AllCTs,Skewness (Statistic Features)_AllCTs,Median (Statistic Features)_AllCTs,Kurtosis (Statistic Features)_AllCTs,Standard Deviation (Statistic Features)_AllCTs,Variance (Statistic Features)_AllCTs,Maximum (Statistic Features)_XORAllCTs,Mean (Statistic Features)_XORAllCTs,Sum (Statistic Features)_XORAllCTs,Skewness (Statistic Features)_XORAllCTs,Median (Statistic Features)_XORAllCTs,Kurtosis (Statistic Features)_XORAllCTs,Standard Deviation (Statistic Features)_XORAllCTs,Variance (Statistic Features)_XORAllCTs,NumPixelsdistantShell1,NumPixelsdistantShell2,NumPixelsdistantShell3,NumPixelsdistantShell4,NumPixelsdistantShell5,NumPixelsAlldistantShells,NumPixelsareaShell1,NumPixelsareaShell2,NumPixelsareaShell3,NumPixelsareaShell4,NumPixelsareaShell5,NumPixelsAllareaShells,CentriodDistanceShellNumber,CenterofGravityDistanceShellNumber,TotalNumberofDistanceShells,CentriodAreaShellNumber,CenterofGravityAreaShellNumber,TotalNumberofAreaShells
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall#6#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,3,X,18,Y,X,18,Y,FarRed,XY,6,1,91.93172691,29.31325301,0.19674027,92.09303867,29.71879509,0.181071475,10908.5,0.805318435,0.947282179,1.550966872,0.355240903,157.470602,146.1540283,146.7705217,94.63162908,412.5756852,0.747863065,0.644759097,1.055651655,0.974974304,187,733,436.830432,4843139,-0.10509892,439,3.515685604,74.24620365,5512.498756,67232.64034,2.18E+09,26.21705182,-1.76E-12,5512.001552,-43015.10717,1.07E+08,422.8927065,430.1339708,436,7085,1617.126635,1.79E+07,2.755046129,1604,20.39569252,528.0108368,278795.4438,81410.55506,3.21E+10,7.527576536,-1.96E-12,278770.2977,4.06E+08,1.59E+12,1472.851182,1545.161962,218.5,0.584707928,0.931771307,1.4206844,0.296113901,57.72435569,22.47220505,19.88060451,13.99368115,68.52691193,0.503456221,0.703886099,1.07322472,0.803308824,1896,7085,3768.26506,938298,0.729904352,3645,3.455120894,1056.286642,1115741.47,2040.886191,3.81E+09,0.071300907,6.43E-13,1111260.58,8.60E+08,4.30E+12,3492.241688,3627.61282,7085,3611.668675,1199074,0.954000623,3440,4.021823453,990.9794349,982040.2403,3575,1647.307301,5821584,-0.529733205,1687,4.913891603,365.8092566,133816.4122,162,80,7,0,0,249,83,114,49,3,0,249,1,1,5,2,2,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall#6#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,3,X,18,Y,X,18,Y,FarRed,XY,6,2,78.30120482,48.78313253,0.679185748,78.57208485,48.83175599,0.679185748,10908.5,0.805318435,0.947282179,1.550966872,0.355240903,157.470602,146.1540283,146.7705217,94.63162908,412.5756852,0.747863065,0.644759097,1.055651655,0.974974304,187,733,436.830432,4843139,-0.10509892,439,3.515685604,74.24620365,5512.498756,67232.64034,2.18E+09,26.21705182,-1.76E-12,5512.001552,-43015.10717,1.07E+08,422.8927065,430.1339708,436,7085,1617.126635,1.79E+07,2.755046129,1604,20.39569252,528.0108368,278795.4438,81410.55506,3.21E+10,7.527576536,-1.96E-12,278770.2977,4.06E+08,1.59E+12,1472.851182,1545.161962,68,0.827121516,0.977830274,1.290591465,0.225161465,201.8014095,10.77032961,10.57070396,8.190588764,32.14213562,0.755555556,0.774838535,1.022672366,0.971428571,2222,4408,3141.879518,260776,0.414104724,3124,2.283247241,540.1794733,291793.8634,667.1720245,8.43E+08,0.027181304,5.48E-14,288278.2746,6.53E+07,1.94E+11,3053.569505,3097.086664,7085,3611.668675,1199074,0.954000623,3440,4.021823453,990.9794349,982040.2403,3575,1647.307301,5821584,-0.529733205,1687,4.913891603,365.8092566,133816.4122,0,0,8,75,0,83,0,0,0,17,66,83,4,4,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall#7#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,3,X,18,Y,X,18,Y,FarRed,XY,7,1,71.52682927,33.48292683,0.212958857,71.35489176,33.80461908,0.212958857,8866.5,0.820549822,0.954718322,1.57423285,0.364769958,265.6347423,131.381125,133.310898,84.68308737,368.492424,0.760036809,0.635230042,1.047429359,0.989343896,138,770,407.7428571,3681918,0.081643144,407,3.04877893,84.42977207,7128.386412,54070.83509,1.57E+09,23.22479642,-1.41E-12,7127.597,49136.76592,1.55E+08,388.808575,398.5810489,547,8618,1968.195127,1.78E+07,3.48078927,1971,29.5564637,622.898864,388002.9948,68122.0913,3.85E+10,4.986666124,7.89E-12,387960.0266,8.41E+08,4.45E+12,1810.829074,1889.324569,178.5,0.595858808,0.943785137,1.752261663,0.429308978,80.53767779,24.33105012,19.95600708,11.38871408,61.35533906,0.558510638,0.570691022,1.059563201,0.868613139,2043,8618,4532.209756,929103,0.696003025,4057,2.488603674,1603.720338,2571918.921,1713.630679,4.74E+09,0.05086158,9.72E-13,2559372.976,2.87E+09,1.65E+13,4030.54719,4269.167155,8618,4532.209756,929103,0.696003025,4057,2.488603674,1603.720338,2571918.921,3532,2038.736093,6303772,-1.255830885,2098,5.785955692,394.0457051,155272.0177,132,73,0,0,0,205,54,115,36,0,0,205,1,1,5,2,2,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall#8#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,3,X,18,Y,X,18,Y,FarRed,XY,8,1,45.07486631,25.11764706,0.720189035,45.0301976,25.37352489,0.720189035,7868,0.735708964,0.947803971,2.020184029,0.504995592,182.4540317,140.1285124,142.2599664,70.41931046,366.5929291,0.712526262,0.495004408,1.05507049,0.98393047,217,741,449.3088894,3608849,-0.475826958,462,2.793365762,80.40234604,6464.537249,48914.04469,1.67E+09,18.56701965,-8.57E-13,6463.732401,-247317.7044,1.17E+08,432.5950072,441.3755068,614,6641,1808.619024,1.45E+07,2.066450007,1774,13.1070324,557.9174616,311271.8939,59905.23521,2.88E+10,4.83314599,3.27E-12,311233.14,3.59E+08,1.27E+12,1661.857518,1734.234036,153.5,0.325236485,0.753660229,2.051051358,0.512445168,33.69006753,21.63330765,20.02154174,9.761599415,77.01219331,0.538596491,0.487554832,1.326857862,0.697727273,2791,6641,3941.064171,736979,0.921733452,3753,3.467016265,833.7196843,695088.512,1544.346647,3.03E+09,0.049385485,5.84E-14,691371.4611,5.34E+08,1.68E+12,3786.537666,3860.446852,6641,3941.064171,736979,0.921733452,3753,3.467016265,833.7196843,695088.512,5098,1883.368553,5258365,0.082281542,2009,4.099110134,591.357098,349703.2174,0,0,61,65,61,187,0,0,6,79,102,187,4,4,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall#9#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,3,X,18,Y,X,18,Y,FarRed,XY,9,1,62.56571429,49.23428571,0.636682034,62.33915006,49.10584798,0.636682034,7291,0.80705278,0.954111097,1.708420722,0.414664089,185.5721978,123.5839795,125.9348774,73.71420621,336.9360749,0.686198848,0.585335911,1.048095974,0.986737042,341,1040,682.9161403,5081579,-0.358981168,696,2.773291915,121.1293251,14672.3134,48434.57413,3.58E+09,11.2992096,9.91E-13,14670.34158,-637998.3545,5.97E+08,658.5416381,671.2546139,917,7575,2355.132912,1.75E+07,2.075317897,2301,13.20631209,652.0846935,425214.4475,57526.3747,4.44E+10,3.373720664,2.76E-12,425157.3027,5.75E+08,2.39E+12,2205.576792,2277.880074,149.5,0.548453531,0.923994753,2.268493988,0.559178907,35.83765295,22.20360331,20.77994874,9.160239725,58.52691193,0.498333333,0.440821093,1.082257228,0.879411765,3345,7575,4888.034286,855406,0.571667679,4665,2.272090395,1051.335139,1105305.574,1482.671041,4.37E+09,0.037389885,-1.25E-13,1098989.542,6.64E+08,2.78E+12,4680.410199,4781.004504,7575,4888.034286,855406,0.571667679,4665,2.272090395,1051.335139,1105305.574,4652,2512.455268,6318825,-0.565593565,2633,2.87357892,556.1410195,309292.8336,0,0,84,79,12,175,0,0,10,101,64,175,4,4,5,4,4,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall#10#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,3,X,18,Y,X,18,Y,FarRed,XY,10,1,48.95588235,57.82352941,0.443760186,49.09379105,57.53591867,0.443760186,7629,0.781486947,0.950558246,1.798406456,0.443952174,188.3786725,130.3917175,132.1699705,73.49282479,350.2497834,0.720233375,0.556047826,1.052013387,0.984768297,198,788,471.5904419,3670860,-0.116098438,477,2.495249821,91.76161677,8420.194312,47761.74496,1.80E+09,17.21551742,5.98E-13,8419.112581,-89703.53321,1.77E+08,452.1502206,462.1488712,618,5526,2093.523253,1.63E+07,0.625729901,2082,4.949866116,516.8626474,267146.9962,59279.92677,3.62E+10,3.965103369,6.25E-12,267112.6762,8.64E+07,3.53E+11,1963.126627,2029.637288,54,0.78969992,0.963536735,1.563476344,0.360399661,158.1985905,10.77032961,10.36806226,6.631416139,29.3137085,0.675,0.639600339,1.037843149,0.947368421,2218,5526,3481.926471,236771,0.635957769,3217,2.155744366,884.9953928,783216.8453,552.5086286,8.77E+08,0.020710636,7.22E-13,771698.9505,4.41E+08,1.32E+12,3283.33709,3378.296583,5526,3481.926471,236771,0.635957769,3217,2.155744366,884.9953928,783216.8453,4337,2336.462358,6579478,-0.039794486,2332,3.20807796,510.1919118,260295.7869,0,38,30,0,0,68,0,0,48,20,0,68,3,3,5,3,3,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall#11#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,3,X,18,Y,X,18,Y,FarRed,XY,11,1,14.43809524,37.5047619,0.208674595,14.67730441,37.75646629,0.208674595,9765.5,0.796602732,0.948243572,1.49796145,0.332426078,163.5399852,137.640837,136.4748482,91.10704968,392.492424,0.767813205,0.667573922,1.054581364,0.97659883,198,914,490.4353687,4875418,-0.049897572,494,2.805416561,88.26852421,7791.332367,61417.54098,2.47E+09,20.99978132,-1.15E-12,7790.548609,-34316.02771,1.70E+08,473.3858819,482.1260096,448,5468,1527.824464,1.52E+07,1.785823503,1544,12.18655262,468.3864738,219385.8888,72450.73889,2.54E+10,7.114938843,-8.76E-12,219363.82,1.84E+08,5.87E+11,1397.201047,1462.750026,180,0.502195675,0.861609607,1.277021228,0.216927661,50.90614111,20.61552813,17.10765054,13.39652792,67.11269837,0.557275542,0.783072339,1.160618442,0.821917808,1747,5468,3261.971429,685014,0.536433193,3138,2.586164806,792.0632129,627364.1332,1692.885899,2.37E+09,0.068158399,-3.36E-13,624376.6849,2.67E+08,1.02E+12,3081.058274,3169.602365,5468,3057.692063,963173,0.867490524,2871,3.172542724,748.6413408,560463.8571,2745,1639.42154,5129750,-1.082634415,1688,4.827708835,362.3102762,131268.7362,107,103,0,0,0,210,29,113,68,0,0,210,1,1,5,2,2,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall#11#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,3,X,18,Y,X,18,Y,FarRed,XY,11,2,71.87619048,40.23809524,0.83745569,71.88345515,40.36653856,0.83745569,9765.5,0.796602732,0.948243572,1.49796145,0.332426078,163.5399852,137.640837,136.4748482,91.10704968,392.492424,0.767813205,0.667573922,1.054581364,0.97659883,198,914,490.4353687,4875418,-0.049897572,494,2.805416561,88.26852421,7791.332367,61417.54098,2.47E+09,20.99978132,-1.15E-12,7790.548609,-34316.02771,1.70E+08,473.3858819,482.1260096,448,5468,1527.824464,1.52E+07,1.785823503,1544,12.18655262,468.3864738,219385.8888,72450.73889,2.54E+10,7.114938843,-8.76E-12,219363.82,1.84E+08,5.87E+11,1397.201047,1462.750026,88,0.773984294,0.963465448,1.32012917,0.242498369,122.4711923,13.03840481,12.16198908,9.212726568,37.79898987,0.698412698,0.757501631,1.03791994,0.941176471,1960,3873,2649.133333,278159,0.815348717,2545,3.06186938,422.6360743,178621.2513,826.3572793,7.55E+08,0.04056762,1.21E-13,176920.0965,6.16E+07,9.77E+10,2588.271122,2617.747062,5468,3057.692063,963173,0.867490524,2871,3.172542724,748.6413408,560463.8571,2745,1639.42154,5129750,-1.082634415,1688,4.827708835,362.3102762,131268.7362,0,0,0,33,72,105,0,0,0,0,105,105,5,5,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall#12#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,3,X,18,Y,X,18,Y,FarRed,XY,12,1,51.81932773,41.86554622,0.636638403,51.81883601,41.86955823,0.636638403,6788,0.811320236,0.943899831,1.497906417,0.332401551,121.9001569,115.4339638,113.7806255,75.95976903,324.2497834,0.772293899,0.667598449,1.059434452,0.980358174,240,905,485.3484848,3363465,-0.275430423,492,3.776015271,75.24488659,5661.792958,42771.27457,1.67E+09,14.6729794,5.06E-13,5660.975961,-117339.1358,1.21E+08,472.296717,479.0960467,770,7430,2161.363781,1.50E+07,2.508093954,2146,14.93050344,658.6019302,433756.5025,52946.89881,3.54E+10,3.454779965,-7.13E-13,433693.9114,7.16E+08,2.81E+12,2005.916461,2080.253704,210,0.680256005,0.946306346,2.079830847,0.519191668,126.3843518,23.60084744,23.5818957,11.33837193,62.28427125,0.617647059,0.480808332,1.056740246,0.909090909,3063,7430,4678.638655,1113516,0.427181867,4624,2.778796707,924.1365474,854028.3583,2006.695867,5.41E+09,0.052867723,-5.12E-13,850440.0039,3.37E+08,2.03E+12,4501.801594,4589.357161,7430,4678.638655,1113516,0.427181867,4624,2.778796707,924.1365474,854028.3583,4224,2150.240924,4560661,-0.50031083,2281,3.218129966,529.1065306,279953.7207,0,1,109,127,1,238,0,0,5,135,98,238,4,4,5,4,4,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall#13#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,3,X,18,Y,X,18,Y,FarRed,XY,13,1,70.44262295,67.17486339,0.5413903,70.43699452,67.09499188,0.5413903,7216.5,0.821293226,0.951173236,1.593547294,0.372469205,150.4885014,121.8031198,121.0043118,75.93393194,332.2914139,0.700359084,0.627530795,1.051333198,0.987411918,248,828,552.5038728,4065876,-0.558456618,564,3.01939799,91.86975639,8440.052139,46354.56725,2.31E+09,13.76564535,-1.26E-13,8438.905237,-433019.1832,2.15E+08,534.5917182,544.0443362,790,6015,2126.387145,1.56E+07,1.944002151,2108,11.82272457,585.2427762,342509.1071,56137.69522,3.58E+10,3.702971624,-5.12E-12,342462.5642,3.90E+08,1.39E+12,1987.322817,2055.841876,157,0.549110477,0.898273149,1.51781501,0.341158182,258.6900675,20.39607805,17.41864255,11.47613012,59.9411255,0.523333333,0.658841818,1.113247125,0.785,2873,6015,4459.972678,816175,0.051539089,4383,1.998597786,757.9018713,574415.2465,1535.038173,3.74E+09,0.042272984,-8.90E-13,571276.3654,2.24E+07,6.59E+11,4329.006016,4394.841455,6015,4459.972678,816175,0.051539089,4383,1.998597786,757.9018713,574415.2465,4690,2125.21673,5030388,-0.367161713,2297,2.828308062,588.7206733,346592.0312,0,40,81,62,0,183,0,2,43,94,44,183,3,3,5,4,4,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall#14#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,3,X,18,Y,X,18,Y,FarRed,XY,14,1,48.66985646,52.61722488,0.660943091,48.36404325,52.09265836,0.660943091,7304.5,0.793343467,0.951636619,1.697975225,0.411063256,188.1942633,126.2893503,125.665476,74.00901624,340.1492783,0.766568268,0.588936744,1.050821269,0.985496492,214,860,476.3151751,3549977,0.350210233,468,3.055434671,95.12495572,9048.7572,45805.41272,1.76E+09,16.30221189,5.63E-13,9047.543091,301447.8808,2.50E+08,457.1772255,466.8008338,631,6781,1791.298538,1.34E+07,1.812789441,1730,12.00971748,545.8645389,297968.0948,55516.68437,2.61E+10,4.522985635,2.26E-12,297928.1152,2.95E+08,1.07E+12,1647.805366,1717.979867,179,0.475631377,0.836027983,2.036004012,0.508841832,120.0685828,21.9544984,21.54124943,10.5801606,68.76955262,0.485094851,0.491158168,1.196132211,0.799107143,2247,6781,3566.272727,745351,1.181326546,3294,3.974922716,905.1248678,819251.0262,1703.505961,2.83E+09,0.061871532,-5.83E-13,815331.1649,8.76E+08,2.67E+12,3377.967094,3465.964496,6781,3566.272727,745351,1.181326546,3294,3.974922716,905.1248678,819251.0262,3950,2039.031637,4769295,-0.587439418,2106,3.483762767,480.523547,230902.8792,0,10,87,83,29,209,0,0,21,82,106,209,4,4,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall#15#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F003Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,3,X,18,Y,X,18,Y,FarRed,XY,15,1,90.04020101,37.3718593,0.97343272,90.0866188,37.40337771,0.97343272,9286.5,0.730067515,0.952154456,2.10840701,0.525708274,190.5735234,152.5909565,157.8913422,74.88655723,399.8061325,0.805724829,0.474291726,1.050249772,0.981452124,257,969,533.9778107,5053566,-0.082071657,540,2.7530783,100.1470943,10029.44049,59260.27819,2.79E+09,18.4263648,-1.21E-12,10028.38074,-82434.3582,2.77E+08,513.6118873,524.0842151,347,5505,1748.22295,1.65E+07,1.026182595,1761,8.135641939,519.0525536,269415.5534,70226.87796,3.15E+10,5.985369158,-4.44E-12,269387.086,1.44E+08,5.91E+11,1581.189021,1669.738721,170,0.503880322,0.9161855,2.865946045,0.651075078,55.0079798,24.41311123,24.90654718,8.69051503,65.11269837,0.476190476,0.348924922,1.09148202,0.772727273,2393,5505,3535.447236,703554,0.723989302,3331,2.943628023,625.8154163,391644.9353,1622.992819,2.56E+09,0.057947525,3.86E-13,389676.8703,1.77E+08,4.52E+11,3434.141463,3483.325808,5505,3535.447236,703554,0.723989302,3331,2.943628023,625.8154163,391644.9353,3532,1768.333914,6090142,-0.359607906,1849,2.963452435,497.454992,247461.4691,0,0,0,67,132,199,0,0,0,10,189,199,5,5,5,5,5,5
