row ID,NewRowID,Common Filename,Well Position,TimePoint,FieldNumber,Green Probe,Red Probe,Far Red Probe,Green Probe Detect,Red Probe Detect,Far Red Probe Detect,Karyotype,CT Probe Color,NucleusID,CT Label,Volume (in pixel units) (Geometric Features 3D),Volume of Convex Hull (Geometric Features 3D),Minimum (Statistic Features),Maximum (Statistic Features),Mean (Statistic Features),Sum (Statistic Features),Skewness (Statistic Features),Median (Statistic Features),Kurtosis (Statistic Features),Standard Deviation (Statistic Features),Variance (Statistic Features),Harmonic Mean (Statistic Features),Geometric Mean (Statistic Features),Dimension 0 (Centroid),Dimension 1 (Centroid),Dimension 2 (Centroid),Center of Gravity in Dimension#0 (Center of Gravity),Center of Gravity in Dimension#1 (Center of Gravity),Center of Gravity in Dimension#2 (Center of Gravity),Volume (in pixel units) (Geometric Features 3D) (CT),Volume of Convex Hull (Geometric Features 3D) (CT),Minimum (Statistic Features) (CT),Maximum (Statistic Features) (CT),Mean (Statistic Features) (CT),Sum (Statistic Features) (CT),Skewness (Statistic Features) (CT),Median (Statistic Features) (CT),Kurtosis (Statistic Features) (CT),Standard Deviation (Statistic Features) (CT),Variance (Statistic Features) (CT),Harmonic Mean (Statistic Features) (CT),Geometric Mean (Statistic Features) (CT)
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#14#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#14,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,14,1,50926,51821.91667,0,960,491.7812512,2.50E+07,-0.29039248,499,3.078763473,140.9992473,19880.78773,0,0,49.25192802,54.56041131,2.33933162,49.24238586,54.5031763,2.113441273,1167,1216.041667,680,2697,1545.292202,1803356,0.23332759,1524,2.311297905,410.4312811,168453.8365,1433.351392,1489.660181
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#15#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#15,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,15,1,58098,59096.5,0,898,472.7867052,2.75E+07,-0.266200758,472,3.69654999,123.9183788,15355.76462,0,0,31.95925735,61.73955647,3.300670449,32.23158842,61.63105031,3.276593039,1939,2215.125,557,2917,1249.00361,2421818,0.97518986,1187,4.338123392,374.3441716,140133.5588,1148.904523,1197.305385
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#17#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#17,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,17,1,37779,40862.91667,0,1163,597.3390243,2.26E+07,-0.112831284,592,3.460254706,160.7419659,25837.97961,0,0,59.60484545,54.41102757,2.46449457,59.66953716,54.21902551,2.311652075,1197,1255.958333,635,2892,1467.413534,1756494,0.607577639,1407,2.903500843,416.6938639,173633.7762,1355.927395,1410.498296
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#18#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#18,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,18,1,93924,117689.9583,0,1336,465.8126251,4.38E+07,0.413320251,461,3.23962138,186.7912705,34890.97875,0,0,60.22024415,105.7711089,2.212614446,59.47852541,106.171131,1.913429173,1966,2719.541667,540,2741,1213.279247,2385307,0.922123767,1156,3.56446864,415.9556407,173019.095,1089.239837,1148.26939
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#18#1#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#18,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,18,2,93924,117689.9583,0,1336,465.8126251,4.38E+07,0.413320251,461,3.23962138,186.7912705,34890.97875,0,0,53.2406639,153.043799,2.103273398,53.32292725,152.88961,1.804675974,2169,2710.958333,261,1096,633.7685569,1374644,-0.226271852,658,2.313877971,158.2008623,25027.51283,588.1022354,611.9521303
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#19#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#19,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,19,1,46463,48193.04167,0,911,459.9494221,2.14E+07,-0.287769549,474,2.596842994,154.6199674,23907.33432,0,0,27.49411765,25.30941176,2.077647059,27.39371082,25.10256519,1.879203022,850,906.0833333,659,3181,1521.454118,1293236,0.911935369,1418,3.393241442,495.6750768,245693.7818,1380.868932,1447.920851
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#2#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,2,1,63992,66017.20833,0,967,405.0332073,2.59E+07,-0.195940201,421,2.224778022,159.2988942,25376.13768,0,0,56.53063457,49.13019694,1.617067834,56.87391278,49.43589491,1.388267788,914,1011,736,4044,1657.40919,1514872,1.385952906,1538,5.000290555,590.2243145,348364.7415,1494.579095,1569.331715
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#20#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#20,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,20,1,59365,60264.20833,0,801,409.4946012,2.43E+07,-0.331689589,425,2.579249075,138.428988,19162.58472,0,0,62.43165925,41.93324857,2.649078195,62.46607398,42.84031566,2.355686127,1573,2298.958333,572,2958,1302.45836,2048767,1.027947033,1234,4.105769549,407.6690275,166194.036,1191.851079,1244.72753
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#21#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#21,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,21,1,55277,58180.33333,0,891,399.4457188,2.21E+07,-0.250518686,405,3.245529389,121.096094,14664.26399,0,0,54.68780488,50.76097561,2.583275261,54.57562862,50.71290319,2.406649718,1435,1505.791667,764,3446,1658.397213,2379800,0.791717137,1568,3.191926464,479.0566098,229495.2354,1534.506524,1594.061559
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#22#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#22,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,22,1,58423,59497.58333,0,847,398.852113,2.33E+07,-0.315878015,415,2.395054604,139.5232195,19466.72877,0,0,17.6349345,46.99825328,1.826200873,17.54518107,47.11423385,1.640629063,1145,1271.25,0,2737,1437.669869,1646132,0.274862273,1381,2.740949768,458.2808415,210021.3297,0,0
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#23#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#23,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,23,1,43826,47202.75,0,1004,541.1299685,2.37E+07,-0.358524529,545,3.525447732,145.9519301,21301.9659,0,0,60.42230026,55.25197542,2.287093942,60.47399705,55.38176502,2.080162234,1139,1173,0,3126,1661.829675,1892824,0.526404618,1537,2.715614261,538.3239244,289792.6476,0,0
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#24#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#24,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,24,1,57198,59828.33333,0,846,408.0100878,2.33E+07,-0.184426567,426,1.984494559,166.2598126,27642.32528,0,0,81.68106312,69.11738649,1.606866002,81.96461726,69.24212787,1.420665078,903,974.4583333,0,3294,1349.92691,1218984,0.440859658,1264,4.566082839,546.0071444,298123.8017,0,0
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#25#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#25,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,25,1,70361,76782.25,0,1271,672.7968903,4.73E+07,0.025082701,663,2.86908754,182.4724025,33296.17769,0,0,61.84194831,78.14413519,2.346918489,61.94741439,78.13321187,2.03415977,1006,1217.416667,851,3105,1742.571571,1753027,0.328510894,1692,2.348518382,486.02837,236223.5765,1606.811026,1674.467076
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#25#1#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#25,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,25,2,70361,76782.25,0,1271,672.7968903,4.73E+07,0.025082701,663,2.86908754,182.4724025,33296.17769,0,0,78.51785714,86.16369048,3.024801587,78.8035173,85.90120586,2.922673566,1008,1041.416667,800,3490,1738.122024,1752027,0.766902004,1616,3.031783997,526.6155886,277323.9781,1594.508343,1663.696994
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#26#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#26,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,26,1,44384,45846.625,0,848,391.943403,1.74E+07,-0.154092526,409,2.069132313,163.7731439,26821.64265,0,0,20.59264305,70.34059946,1.486376022,20.63415178,70.26657028,1.285408114,734,786.0416667,1003,4108,2024.014986,1485627,0.823065558,1856,3.041147431,625.2858411,390982.3831,1854.589302,1935.329375
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#27#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#27,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,27,1,41098,42588.41667,0,1203,600.863862,2.47E+07,-0.149118785,601,3.276636846,164.3173908,27000.20491,0,0,50.38341158,29.51956182,1.605633803,50.31696833,29.41929987,1.405511534,639,669.625,816,3972,1646.738654,1052266,1.40540178,1492,4.943413327,556.3830988,309562.1526,1502.902315,1568.505256
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#28#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#28,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,28,1,49181,50270.20833,0,921,364.8885545,1.79E+07,0.21337383,351,2.025048398,171.3255423,29352.44144,0,0,44.14153562,11.73080481,4.598519889,44.19764299,11.82268051,4.675970231,1081,1146.916667,636,2782,1328.374653,1435973,0.890398268,1263,3.733509172,378.2637837,143083.4901,1232.537813,1278.657301
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#29#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#29,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,29,1,43009,44981.5,0,1429,736.208933,3.17E+07,-0.032104234,729,2.981968566,203.7458358,41512.36562,0,0,34.07355865,15.06428098,3.45593108,33.98691591,15.09994309,3.461574395,1509,1625.75,545,2582,1351.962227,2040111,0.423023995,1314,2.691128874,357.1504086,127556.4144,1258.191373,1305.029422
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#3#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#3,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,3,1,113235,136651.4583,0,1277,585.4556542,6.63E+07,-0.047984582,583,3.248212557,150.9071254,22772.96051,0,0,67.55277281,32.34525939,2.57960644,67.49681096,32.05981301,2.388287547,1677,1854.541667,701,3310,1563.289803,2621637,0.833524879,1497,3.814360952,449.8656437,202379.0973,1444.535135,1502.436789
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#3#1#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#3,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,3,2,113235,136651.4583,0,1277,585.4556542,6.63E+07,-0.047984582,583,3.248212557,150.9071254,22772.96051,0,0,31.29244747,68.74105622,2.344122658,31.60844788,68.80991417,1.971184606,1761,2940.625,263,1107,700.8131743,1234132,-0.356508955,740,2.044804037,186.9840409,34963.03155,640.9735444,672.4732105
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#3#1#3,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#3,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,3,3,113235,136651.4583,0,1277,585.4556542,6.63E+07,-0.047984582,583,3.248212557,150.9071254,22772.96051,0,0,127.0516028,75.79827991,2.281469898,126.983457,75.80449753,2.106043178,1279,1527.75,0,3306,1435.590305,1836120,0.138642569,1359,3.554888179,549.3967081,301836.7428,0,0
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#3#1#4,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#3,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,3,4,113235,136651.4583,0,1277,585.4556542,6.63E+07,-0.047984582,583,3.248212557,150.9071254,22772.96051,0,0,166.022869,109.8669439,2.160602911,165.9819916,109.5156775,1.850174458,1924,2402.25,341,1745,854.4449064,1643952,0.169782966,879,3.106283546,226.7399393,51411.00008,789.1210765,822.7030058
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#30#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#30,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,30,1,54601,56329.04167,0,849,386.2926503,2.11E+07,-0.197341392,401,2.317379408,146.0533598,21331.5839,0,0,55.28827038,31.80516899,1.985089463,55.38639003,32.20891495,1.70745776,1006,1305.458333,629,3315,1377.966203,1386234,1.158717641,1298,4.69205358,464.6409333,215891.1969,1245.96551,1308.494943
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#31#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#31,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,31,1,63569,65475.5,0,727,319.8554799,2.03E+07,-0.155811679,336,1.901915034,145.3890136,21137.96529,0,0,31.98591549,70.02640845,1.552816901,32.0384178,70.10493939,1.347438017,568,601.1666667,680,2089,1289.610915,732499,0.404494347,1240,2.401570302,322.1972432,103811.0635,1211.137558,1249.964363
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#32#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#32,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,32,1,63835,65339.125,0,993,429.7572648,2.74E+07,-0.024244964,429,2.958915236,134.011782,17959.15772,0,0,83.79093199,59.90176322,2.060453401,83.51544189,59.75393578,1.807012731,794,871.375,387,1743,936.4760705,743562,0.340334836,929,2.912591883,259.9160114,67556.33297,861.7178088,899.6177499
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#33#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall#33,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F005Zall, D05,1,5,X,18,Y,X,18,Y,XY,FarRed,33,1,57053,58412.79167,0,889,427.7384187,2.44E+07,-0.299750016,448,2.384453993,157.7580405,24887.59935,0,0,19.1154193,52.9386835,1.678990081,19.34622681,52.85977895,1.531758457,1109,1262.958333,796,2968,1566.604148,1737364,0.534296523,1511,2.669884807,445.1410287,198150.5354,1446.511085,1505.302434
