row ID,Common Filename,Parent folder,File extension,Well Position,TimePoint,FieldNumber,Green Probe,Red Probe,Far Red Probe,Green Probe Detect,Red Probe Detect,Far Red Probe Detect,CT Probe Color,Karyotype,NucleusID,CTID,Dimension 0 (Centroid),Dimension 1 (Centroid),Normalized Centriod DistanceMap,Center of Gravity in Dimension#0 (Center of Gravity),Center of Gravity in Dimension#1 (Center of Gravity),Normalized Center of Gravity DistanceMap,Size (Geometric Features 2D),Circularity (Geometric Features 2D),Convexity (Geometric Features 2D),Eccentricity (Geometric Features 2D),Main Elongation (Geometric Features 2D),Ferets Angle (Geometric Features 2D),Ferets Diameter (Geometric Features 2D),Major Axis (Geometric Features 2D),Minor Axis (Geometric Features 2D),Boundary Size (Geometric Features 2D),Boxivity (Geometric Features 2D),Roundness (Geometric Features 2D),Rugosity (Geometric Features 2D),Solidity (Geometric Features 2D),Minimum (Statistic Features),Maximum (Statistic Features),Mean (Statistic Features),Sum (Statistic Features),Skewness (Statistic Features),Median (Statistic Features),Kurtosis (Statistic Features),Standard Deviation (Statistic Features),Variance (Statistic Features),Sum Of Logs (Statistic Features),Sum Of Squares (Statistic Features),Sum Of Inverses (Statistic Features),Moment 1 About Mean (Statistic Features),Moment 2 About Mean (Statistic Features),Moment 3 About Mean (Statistic Features),Moment 4 About Mean (Statistic Features),Harmonic Mean (Statistic Features),Geometric Mean (Statistic Features),Minimum (Statistic Features) (CT Channel),Maximum (Statistic Features) (CT Channel),Mean (Statistic Features) (CT Channel),Sum (Statistic Features) (CT Channel),Skewness (Statistic Features) (CT Channel),Median (Statistic Features) (CT Channel),Kurtosis (Statistic Features) (CT Channel),Standard Deviation (Statistic Features) (CT Channel),Variance (Statistic Features) (CT Channel),Sum Of Logs (Statistic Features) (CT Channel),Sum Of Squares (Statistic Features) (CT Channel),Sum Of Inverses (Statistic Features) (CT Channel),Moment 1 About Mean (Statistic Features) (CT Channel),Moment 2 About Mean (Statistic Features) (CT Channel),Moment 3 About Mean (Statistic Features) (CT Channel),Moment 4 About Mean (Statistic Features) (CT Channel),Harmonic Mean (Statistic Features) (CT Channel),Geometric Mean (Statistic Features) (CT Channel),Size (Geometric Features 2D)_CT,Circularity (Geometric Features 2D)_CT,Convexity (Geometric Features 2D)_CT,Eccentricity (Geometric Features 2D)_CT,Main Elongation (Geometric Features 2D)_CT,Ferets Angle (Geometric Features 2D)_CT,Ferets Diameter (Geometric Features 2D)_CT,Major Axis (Geometric Features 2D)_CT,Minor Axis (Geometric Features 2D)_CT,Boundary Size (Geometric Features 2D)_CT,Boxivity (Geometric Features 2D)_CT,Roundness (Geometric Features 2D)_CT,Rugosity (Geometric Features 2D)_CT,Solidity (Geometric Features 2D)_CT,Minimum (Statistic Features)_CT,Maximum (Statistic Features)_CT,Mean (Statistic Features)_CT,Sum (Statistic Features)_CT,Skewness (Statistic Features)_CT,Median (Statistic Features)_CT,Kurtosis (Statistic Features)_CT,Standard Deviation (Statistic Features)_CT,Variance (Statistic Features)_CT,Sum Of Logs (Statistic Features)_CT,Sum Of Squares (Statistic Features)_CT,Sum Of Inverses (Statistic Features)_CT,Moment 1 About Mean (Statistic Features)_CT,Moment 2 About Mean (Statistic Features)_CT,Moment 3 About Mean (Statistic Features)_CT,Moment 4 About Mean (Statistic Features)_CT,Harmonic Mean (Statistic Features)_CT,Geometric Mean (Statistic Features)_CT,Maximum (Statistic Features)_AllCTs,Mean (Statistic Features)_AllCTs,Sum (Statistic Features)_AllCTs,Skewness (Statistic Features)_AllCTs,Median (Statistic Features)_AllCTs,Kurtosis (Statistic Features)_AllCTs,Standard Deviation (Statistic Features)_AllCTs,Variance (Statistic Features)_AllCTs,Maximum (Statistic Features)_XORAllCTs,Mean (Statistic Features)_XORAllCTs,Sum (Statistic Features)_XORAllCTs,Skewness (Statistic Features)_XORAllCTs,Median (Statistic Features)_XORAllCTs,Kurtosis (Statistic Features)_XORAllCTs,Standard Deviation (Statistic Features)_XORAllCTs,Variance (Statistic Features)_XORAllCTs,NumPixelsdistantShell1,NumPixelsdistantShell2,NumPixelsdistantShell3,NumPixelsdistantShell4,NumPixelsdistantShell5,NumPixelsAlldistantShells,NumPixelsareaShell1,NumPixelsareaShell2,NumPixelsareaShell3,NumPixelsareaShell4,NumPixelsareaShell5,NumPixelsAllareaShells,CentriodDistanceShellNumber,CenterofGravityDistanceShellNumber,TotalNumberofDistanceShells,CentriodAreaShellNumber,CenterofGravityAreaShellNumber,TotalNumberofAreaShells
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall#35#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E08,1,8,X,Y,Xist,X,,Xist,FarRed,XX,35,1,62.5942029,87.97826087,0.168758154,62.46297983,88.06489915,0.146607712,7359,0.878027494,0.955199869,1.270247477,0.212751831,213.8351198,109.5536398,109.0959507,85.8855874,324.5340546,0.795008913,0.787248169,1.046901316,0.990910927,1409,5045,2823.079232,2.12E+07,0.15720045,2830,4.087430061,453.8864311,206012.8923,59467.77834,6.13E+10,2.729795946,1.16E-11,205985.413,1.47E+07,1.73E+11,2746.359123,2785.576117,7,669,36.75763639,275572,9.496051929,32,115.2472739,33.35807682,1112.761289,26147.59921,1.85E+07,245.1135467,4.61E-13,1112.612862,352489.4268,1.43E+08,30.58582481,32.71198935,119,0.822960121,0.969712891,1.502597509,0.334485786,206.5650512,15.65247584,15.0886322,10.0416992,42.627417,0.708333333,0.665514214,1.031233068,0.955823293,42,669,222.7536232,30740,0.8218684,190,2.8614931,137.8374062,18999.15053,718.7801411,9450330,0.925137153,-2.06E-15,18861.47553,2152303.729,1.03E+09,149.1670717,182.8290836,669,222.7536232,30740,0.8218684,190,2.8614931,137.8374062,18999.15053,95,32.37560333,73784,1.016558199,32,5.172643706,10.03896018,100.7807215,119,19,0,0,0,138,61,72,5,0,0,138,1,1,5,2,2,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall#36#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E08,1,8,X,Y,Xist,X,,Xist,FarRed,XX,36,1,54.87428571,76.37714286,0.954720557,55.09156627,76.66904953,0.933222771,12475,0.750746247,0.952288844,2.017633101,0.504369749,250.0442815,178.7316424,179.0178898,88.72668164,456.9604615,0.774724422,0.495630251,1.05010156,0.989294211,1175,4785,2365.985954,3.00E+07,0.681289175,2347,5.158059075,396.7238006,157389.774,98281.0166,7.29E+10,5.506731465,1.76E-11,157377.3547,4.25E+07,1.28E+11,2301.365171,2333.559472,6,633,37.85812357,479776,9.975909892,34,141.173902,27.55314668,759.1758922,44876.18091,2.78E+07,391.0190517,-2.75E-13,759.1159872,208672.9379,8.14E+07,32.4101855,34.50436525,151,0.685113778,0.945211672,1.333506057,0.250097145,236.3099325,18.02775638,16.01183217,12.00731866,52.627417,0.629166667,0.749902855,1.057964084,0.898809524,55,633,213.4285714,37350,1.170331695,180,3.942268527,120.4608692,14510.82102,913.3621695,1.05E+07,1.082000847,-3.59E-14,14427.90204,2045723.55,8.30E+08,161.7373964,184.7885868,633,213.4285714,37350,1.170331695,180,3.942268527,120.4608692,14510.82102,153,37.23150302,160021,1.295862215,35,7.218366926,12.40694152,153.9321979,0,0,0,9,166,175,0,0,0,0,175,175,5,5,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall#37#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E08,1,8,X,Y,Xist,X,,Xist,FarRed,XX,37,1,69.84868421,94.34210526,0.156545401,70.30958145,94.34688157,0.13045451,8129.5,0.804487814,0.955952208,1.685061402,0.406549815,85.53284094,128.3900308,132.0671611,78.37528113,356.3502884,0.668667325,0.593450185,1.0460774,0.98449894,1149,3324,1988.726505,1.65E+07,0.159923448,1986,3.294659557,281.9729552,79508.74746,62872.27134,3.34E+10,4.255394554,-1.72E-12,79499.15539,3585374.397,2.08E+10,1947.880483,1968.495635,10,513,38.42707202,318522,8.197881665,34,89.32130654,28.29832834,800.7953867,29467.63227,1.89E+07,250.6063852,-9.36E-14,800.6987773,185773.5965,5.73E+07,33.07577337,34.98882151,130.5,0.735687604,0.97386497,1.716875553,0.417546602,263.6598083,18.11077028,16.89000288,9.837639567,47.21320344,0.61325188,0.582453398,1.0268364,0.959558824,56,513,206.5394737,31394,0.740776322,200,3.316070021,96.79622082,9369.508365,792.7712633,7898896,0.938300374,8.08E-14,9307.866863,671834.4927,2.91E+08,161.9950329,184.1223379,513,206.5394737,31394,0.740776322,200,3.316070021,96.79622082,9369.508365,82,34.74957118,101295,0.766660874,33,4.156036213,9.605734728,92.27013966,131,21,0,0,0,152,87,64,1,0,0,152,1,1,5,2,1,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall#38#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E08,1,8,X,Y,Xist,X,,Xist,FarRed,XX,38,1,29.85294118,42.89705882,0.682510316,29.91416309,42.97850671,0.682510316,6401.5,0.743933364,0.950015033,2.030298048,0.507461478,259.0459374,126.3012272,128.6399412,63.36012651,328.8355698,0.795740714,0.492538522,1.052614922,0.985528443,1262,3606,2372.531011,1.55E+07,0.005454721,2379,3.037347734,352.9173862,124550.6815,50798.64639,3.77E+10,2.824649633,1.50E-11,124531.6545,239768.2883,4.71E+10,2317.455561,2345.508782,7,515,39.62511457,259386,8.236560061,34,86.38157643,32.76801351,1073.742709,23356.10434,1.73E+07,197.4499229,-1.07E-13,1073.578679,289798.5523,9.96E+07,33.15270983,35.44550286,117,0.809128858,0.96100618,1.491492062,0.329530458,148.3924978,15.26433752,14.90590893,9.993957932,42.627417,0.716911765,0.670469542,1.040576035,0.951219512,66,515,215.8676471,29358,0.701780297,172,2.242956836,118.0116007,13926.73791,710.7869434,8217552,0.843891347,5.85E-14,13824.33542,1153387.591,4.35E+08,161.1581876,186.116828,515,215.8676471,29358,0.701780297,172,2.242956836,118.0116007,13926.73791,116,38.27529828,86617,1.30284117,36,6.175427353,12.46334128,155.3348759,0,0,31,69,36,136,0,0,0,51,85,136,4,4,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall#39#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E08,1,8,X,Y,Xist,X,,Xist,FarRed,XX,39,1,26.6369863,103.4246575,0.817806423,26.87166313,103.1697984,0.817806423,7147,0.732112624,0.952664837,2.066809331,0.516162432,264.1226074,136.7186893,137.1409511,66.35394425,350.2497834,0.711196492,0.483837568,1.049687111,0.974435885,1073,3684,2191.361271,1.60E+07,0.192044723,2193,4.378654039,299.6544814,89792.80824,56099.23285,3.57E+10,3.397885568,-2.30E-12,89780.51123,5167312.301,3.53E+10,2148.983494,2170.518944,6,519,36.33004656,265282,8.704473554,32,102.4595672,28.62379331,819.3215433,25472.38065,1.56E+07,237.6868627,-2.08E-13,819.2093382,204138.1016,6.88E+07,30.7210921,32.73390802,125.5,0.771477088,0.966667898,1.260637963,0.206750844,201.8014095,16.15549442,14.19293171,11.25853109,45.21320344,0.645576132,0.793249156,1.034481441,0.936567164,61,519,190.6369863,27833,1.137990394,160,3.553709727,105.8372127,11201.51559,746.4528679,6930219,0.996586099,8.95E-15,11124.79288,1349129.932,4.46E+08,146.5001369,166.1167535,519,190.6369863,27833,1.137990394,160,3.553709727,105.8372127,11201.51559,145,33.99082203,85181,1.979072305,32,11.64080733,12.07568926,145.822271,0,0,5,86,55,146,0,0,0,14,132,146,5,5,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall#40#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E08,1,8,X,Y,Xist,X,,Xist,FarRed,XX,40,1,35.80808081,89.45959596,0.377359241,35.60583847,89.17784625,0.377359241,6256.5,0.799119942,0.946542124,1.594550028,0.372863828,234.7579634,112.6454615,112.7041372,70.68084111,313.6639969,0.767668712,0.627136172,1.056477017,0.980796363,1189,4173,2422.518223,1.55E+07,0.336016979,2405,3.465562895,371.3470107,137898.6023,49742.45447,3.84E+10,2.702586863,1.80E-13,137877.0321,1.72E+07,6.59E+10,2365.511387,2394.114535,8,386,40.76959174,260640,6.361529013,36,55.72404222,27.51096496,756.8531928,23078.39752,1.55E+07,184.5827322,1.93E-13,756.734805,132458.2409,3.19E+07,34.63487578,36.96413036,168,0.425645536,0.812707796,1.949341268,0.487006192,256.6075022,21.58703314,20.4199013,10.47528293,70.42640687,0.541935484,0.512993808,1.230454544,0.725701944,54,386,155.7070707,30830,0.835082654,125,2.601261909,81.75949036,6684.614264,973.6370747,6117318,1.636003684,2.99E-14,6650.853586,456398.2702,1.16E+08,121.0266223,136.6412616,386,155.7070707,30830,0.835082654,125,2.601261909,81.75949036,6684.614264,87,37.67348881,79152,0.787678619,36,4.211798396,10.81216276,116.9028635,58,54,83,3,0,198,20,51,53,74,0,198,2,2,5,3,3,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall#41#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E08,1,8,X,Y,Xist,X,,Xist,FarRed,XX,41,1,28.29268293,101.5731707,0.303571045,28.54718519,101.5002329,0.303571045,7075,0.811389871,0.952488094,1.684071943,0.40620114,238.1448676,121.2641744,123.168202,73.13713795,331.019336,0.798785169,0.59379886,1.049881889,0.989648902,999,3644,2311.356895,1.67E+07,-0.136316687,2329,3.125135087,380.8601765,145054.4741,55780.29861,3.96E+10,3.216894296,-9.98E-13,145034.3695,-7530879.801,6.58E+10,2242.846465,2278.236867,9,583,41.82023562,301733,8.040285575,36,88.93024994,32.78728954,1075.006355,26167.71022,2.04E+07,204.489457,3.45E-13,1074.857359,283392.2843,1.03E+08,35.28299262,37.59414285,139.5,0.619077846,0.921847121,1.867224069,0.464445635,229.0856168,19.84943324,18.21127622,9.753128465,53.21320344,0.576446281,0.535554365,1.084778568,0.861111111,46,583,209.4756098,34354,1.164325715,186,4.088037897,110.6523573,12243.94419,855.4327938,9192088,1.009593433,-1.61E-14,12169.28599,1577453.265,6.13E+08,162.4416272,184.2058018,583,209.4756098,34354,1.164325715,186,4.088037897,110.6523573,12243.94419,101,37.13026368,94348,0.91018638,36,4.919562512,10.84151911,117.5385365,62,75,27,0,0,164,31,49,70,14,0,164,2,2,5,3,3,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall#42#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E08,1,8,X,Y,Xist,X,,Xist,FarRed,XX,42,1,85.29166667,19.08333333,0.294273347,84.17952684,19.65418262,0.305312395,7908.5,0.833409367,0.945828874,1.25449181,0.202864465,189.2110265,112.4499889,112.3921642,89.59178793,345.3208512,0.698939461,0.797135535,1.057273707,0.972336632,1437,4639,2949.70732,2.38E+07,-0.153599588,2968,3.141619768,449.969082,202472.1748,64295.97485,7.18E+10,2.803041747,2.06E-14,202447.0542,-1.40E+07,1.29E+11,2875.44772,2913.668139,5,536,38.64813896,311504,8.525790727,33,93.57177067,34.50108145,1190.324621,28464.76284,2.16E+07,253.5682742,7.50E-13,1190.176938,350132.7973,1.33E+08,31.78631091,34.17889309,164,0.560680666,0.87822053,1.525816151,0.344613046,195.524111,18.68154169,17.84958351,11.69838418,60.627417,0.553306343,0.655386954,1.138666162,0.798053528,39,536,205.4010417,39437,1.032217781,160,2.965513369,126.2522224,15939.62366,988.8404205,1.11E+07,1.313073484,-2.71E-14,15856.60479,2077248.39,7.53E+08,146.2218241,172.467795,536,205.4010417,39437,1.032217781,160,2.965513369,126.2522224,15939.62366,124,35.33333333,87662,1.203981764,34,7.003358691,11.42851791,130.6110215,57,111,24,0,0,192,26,50,98,18,0,192,2,2,5,3,3,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall#43#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E08,1,8,X,Y,Xist,X,,Xist,FarRed,XX,43,1,53.93835616,32.90410959,0.674669385,53.60955318,33.23070252,0.694012582,8665,0.867967795,0.951472508,1.260546551,0.20669332,262.212982,118.0889495,117.9285034,93.55346956,354.1909089,0.761256315,0.79330668,1.051002516,0.989833219,1149,3443,2040.968243,1.80E+07,0.157488908,2041,4.074881095,272.6171057,74320.08633,67115.59101,3.74E+10,4.40105019,3.89E-13,74311.65715,3190871.248,2.25E+10,2003.385469,2022.453337,4,657,38.9007599,342988,10.80921256,35,158.7337545,31.60147744,998.6533762,31360.54284,2.21E+07,270.4712043,1.61E-13,998.5401117,341127.0976,1.58E+08,32.59866433,35.0517979,126,0.857508288,0.981699736,1.326165488,0.245946295,203.1985905,15.23154621,14.5861002,10.9987029,42.97056275,0.709459459,0.754053705,1.018641407,0.980544747,52,657,213.2260274,31131,1.388968501,165,4.089499559,145.3620342,21130.12097,754.6384161,9701807,0.978641769,7.71E-14,20985.39412,4266240.872,1.83E+09,149.1863566,175.6961837,657,213.2260274,31131,1.388968501,165,4.089499559,145.3620342,21130.12097,133,37.42206517,95314,1.519821286,36,8.621648758,12.99944527,168.9855774,0,0,24,119,3,146,0,0,0,26,120,146,4,4,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall#44#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E08,1,8,X,Y,Xist,X,,Xist,FarRed,XX,44,1,45.81818182,21.03030303,0.293097317,45.8537792,21.37682089,0.293097317,6521,0.822906624,0.9511955,1.422217286,0.296872559,85.84035771,110.2905254,108.666364,76.40630241,315.5634919,0.682319951,0.703127441,1.051308591,0.984376179,1297,4002,2509.423915,1.67E+07,0.096846169,2512,3.501397694,350.5572006,122890.3509,52043.10572,4.27E+10,2.707548526,-4.19E-12,122871.8906,4172142.381,5.29E+10,2458.681695,2484.437786,2,345,39.77978068,264814,6.235455052,37,61.68094327,21.81051332,475.6984914,23988.00202,1.37E+07,193.9817903,-1.04E-13,475.627033,64694.26961,1.40E+07,34.31765419,36.72380822,142.5,0.629026526,0.935581274,1.379644858,0.275175786,189.4623222,18.24828759,15.82144497,11.46776641,53.35533906,0.527777778,0.724824214,1.068854228,0.850746269,36,345,132.3030303,21830,1.0708949,107,3.23389638,71.19386314,5068.566149,784.5968986,3719420,1.598374908,2.96E-14,5037.847567,386433.2865,8.31E+07,103.2298487,116.1790713,345,132.3030303,21830,1.0708949,107,3.23389638,71.19386314,5068.566149,108,38.9488189,79144,0.84249677,38,5.488664386,11.61750231,134.96636,61,84,20,0,0,165,21,57,67,20,0,165,2,2,5,3,3,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall#45#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E08,1,8,X,Y,Xist,X,,Xist,FarRed,XX,45,1,36.10687023,76.61068702,0.82749176,36.22869874,76.88603322,0.82749176,6089,0.791432015,0.953489724,1.801210018,0.444817656,264.6290053,117.5159564,118.1708129,65.60634894,310.9360749,0.648998098,0.555182344,1.048779,0.98895566,1506,4560,2798.358015,1.74E+07,0.270676766,2777,3.46147085,431.0785992,185828.7587,49339.67609,4.99E+10,2.2797621,-1.59E-12,185798.9115,2.17E+07,1.20E+11,2730.986712,2764.954135,8,488,40.15451333,250002,8.334548502,36,99.669641,26.53946779,704.3433507,22444.36702,1.44E+07,179.771754,-1.88E-13,704.2302214,155796.8623,4.94E+07,34.63280443,36.77953953,111.5,0.750329129,0.966019875,1.678489866,0.40422637,259.3803447,16.2788206,15.43660725,9.196723535,43.21320344,0.6497669,0.59577363,1.035175389,0.94893617,39,488,169.5954198,22217,1.298183038,134,3.715938198,100.4256923,10085.31967,653.2187921,5078993,1.016584601,1.39E-14,10008.3325,1314832.508,3.78E+08,128.8628609,146.4088415,488,169.5954198,22217,1.298183038,134,3.715938198,100.4256923,10085.31967,121,40.18537984,84108,1.218051311,38,5.430267337,13.07348097,170.9159047,0,0,0,58,73,131,0,0,0,2,129,131,5,5,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall#46#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E08_T0001F008Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E08,1,8,X,Y,Xist,X,,Xist,FarRed,XX,46,1,32.22580645,55.64516129,0.453578591,32.28922222,55.54744444,0.453578591,5017,0.630367032,0.946822464,2.745706337,0.635794991,200.9734934,128.5145906,132.4354199,48.23364324,316.2497834,0.726719763,0.364205009,1.05616421,0.98122433,1406,6476,4249.328807,2.19E+07,-0.738912219,4347,3.487740128,850.3049999,723018.5929,42942.96024,9.68E+10,1.281302686,-8.16E-12,722878.3371,-4.54E+08,1.82E+12,4023.249194,4147.873869,6,380,40.68806984,209747,6.790377214,37,69.6955518,24.08750868,580.2080746,18665.04599,1.15E+07,147.3478767,-8.81E-14,580.0955221,94900.73002,2.35E+07,34.98523438,37.36615948,106,0.840952818,0.963369475,1.110086233,0.099169082,147.5288077,13.03840481,12.24013902,11.02629566,39.79898987,0.734580735,0.900830918,1.038023339,0.950672646,52,380,145.1612903,18000,1.009254464,114,2.962601912,83.85405315,7031.502229,598.5602009,3477778,1.135331839,-7.33E-15,6974.796566,595076.5781,1.46E+08,109.219169,124.8481744,380,145.1612903,18000,1.009254464,114,2.962601912,83.85405315,7031.502229,140,40.86560247,79361,1.087136195,40,6.530191241,12.39542391,153.6465339,12,49,54,9,0,124,0,31,48,45,0,124,3,3,5,3,3,5
